fourth_down_attempts_q1,fourth_down_attempts_q2,fourth_down_attempts_q3,fourth_down_attempts_q4,fourth_down_attempts_game,num_of_,num_of_CENTER,num_of_DEEP LEFT,num_of_DEEP RIGHT,num_of_KICK OFF,num_of_LEFT END,num_of_LEFT TACKLE,num_of_PASS,num_of_PUNT,num_of_RIGHT END,num_of_RIGHT TACKLE,num_of_RUSH,num_of_SACK,num_of_SHORT LEFT,num_of_SHORT MIDDLE,num_of_SHORT RIGHT,num_of_SHOTGUN,num_of_UNDER CENTER,num_of_defensive_penalties_q1,num_of_defensive_penalties_q2,num_of_defensive_penalties_q3,num_of_defensive_penalties_q4,num_of_defensive_penalties_game,num_of_defensive_penalty_yards_q1,num_of_defensive_penalty_yards_q2,num_of_defensive_penalty_yards_q3,num_of_defensive_penalty_yards_q4,num_of_defensive_penalty_yards_game,num_of_fumbles_q1,field,num_of_fumbles_q3,num_of_fumbles_q4,num_of_fumbles_game,num_of_interceptions_caught_q1,num_of_interceptions_caught_q2,num_of_interceptions_caught_q3,num_of_interceptions_caught_q4,num_of_interceptions_caught_game,num_of_interceptions_thrown_q1,num_of_interceptions_thrown_q2,num_of_interceptions_thrown_q3,num_of_interceptions_thrown_q4,num_of_interceptions_caught_game,num_of_offensive_penalties_q1,num_of_offensive_penalties_q2,num_of_offensive_penalties_q3,num_of_offensive_penalties_q4,num_of_offensive_penalties_game,num_of_offensive_penalty_yards_q1,num_of_offensive_penalty_yards_q2,num_of_offensive_penalty_yards_q3,num_of_offensive_penalty_yards_q4,num_of_offensive_penalty_hards_game,num_of_passes_attempted_q1,num_of_passes_attempted_q2,num_of_passes_attempted_q3,num_of_passes_attempted_q4,num_of_passes_attempted_game,num_of_passes_completed_q1,num_of_passes_completed_q2,num_of_passes_completed_q3,num_of_passes_completed_q4,num_of_passes_completed_game,num_of_sacks_q1,num_of_sacks_q2,num_of_sacks_q3,num_of_sacks_q4,num_of_sacks_game,num_of_times_sacked_q1,num_of_times_sacked_q2,num_of_times_sacked_q3,num_of_times_sacked_q4,num_of_times_sacked_game,num_of_first_downs_q1,num_of_first_downs_q2,num_of_first_downs_q3,num_of_first_downs_q4,num_of_first_downs_game,num_of_successful_fourth_downs_q1,num_of_successful_fourth_downs_q2,num_of_successful_fourth_downs_q3,num_of_successful_fourth_downs_q4,num_of_successful_fourth_downs_game,num_of_successful_third_downs_q1,num_of_successful_third_downs_q2,num_of_successful_third_downs_q3,num_of_successful_third_downs_q4,num_of_successful_third_downs_game,points,third_down_attempts_q1,third_down_attempts_q2,third_down_attempts_q3,third_down_attempts_q4,third_down_attempts_game,yards_allowed_q1,yards_allowed_q2,yards_allowed_q3,yards_allowed_q4,yards_allowed_game,yards_moved_q1,yards_moved_q2,yards_moved_q3,yards_moved_q4,yards_moved_game
6,4,2,5,17,102,16,7,2,10,3,5,75,16,4,9,56,6,23,18,24,85,61,3,6,1,6,16,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,31,42,37,41,151,0,0,0,0,0,18,21,15,17,71,13,14,11,12,50,0,0,0,0,0,0,2,0,2,4,6,14,19,12,51,0,0,0,0,0,2,3,2,1,8,43,8,8,4,6,26,0,0,0,0,0,119,131,251,153,654
2,2,2,1,7,32,2,3,2,4,1,2,40,4,2,3,19,,9,5,18,45,17,0,0,2,3,5,0,0,5,9,14,0,1,0,0,1,0,2,0,0,2,0,0,0,1,1,1,1,1,0,3,5,10,15,0,30,8,18,7,7,40,3,12,6,5,26,1,0,1,1,3,0,0,0,0,0,4,10,3,2,19,0,0,0,0,0,2,4,0,1,7,13,4,6,2,2,14,161,111,114,132,518,52,153,37,39,281
1,2,1,1,5,57,3,3,4,6,3,5,51,2,5,1,25,3,19,11,12,64,36,0,2,0,0,2,0,22,0,0,22,0,2,0,0,2,0,0,0,1,1,0,2,0,0,2,0,2,1,1,4,0,15,10,0,25,9,15,15,12,51,8,7,12,8,35,0,0,0,0,0,1,0,1,1,3,13,9,12,17,51,1,0,0,0,1,2,1,2,7,12,31,3,4,4,8,19,52,153,37,39,281,161,111,114,132,518
0,0,0,0,0,11,,,,,,,,,,,,,,,,,7,28,42,36,29,135,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,0,0,0,0,0,2,4,1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,2,4,1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,205,236,104,634,0,0,0,0,0
5,3,3,4,15,97,23,6,2,8,3,3,54,9,4,7,58,3,18,6,22,54,79,2,4,1,4,11,0,0,0,0,0,3,0,1,1,5,0,0,0,0,0,0,1,2,1,4,28,42,36,29,135,0,0,0,0,0,11,15,16,12,54,8,10,8,8,34,0,0,0,0,0,2,0,0,1,3,4,17,12,7,40,0,0,0,1,1,2,5,0,2,9,30,7,8,4,6,25,0,0,0,0,0,89,205,236,104,634
3,3,2,3,11,50,10,2,3,4,2,1,38,6,2,3,27,3,9,7,16,31,44,1,1,2,0,4,15,15,30,0,60,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,10,0,20,30,7,14,7,10,38,3,11,4,3,21,0,0,2,3,5,1,0,0,2,3,3,12,2,5,22,0,2,0,0,2,0,1,0,1,2,13,3,5,2,5,15,123,19,51,27,220,38,162,41,74,315
2,2,3,2,9,64,8,2,4,3,1,2,23,5,3,4,26,5,5,4,8,25,46,1,1,0,2,4,5,4,0,20,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,24,0,0,24,5,8,3,7,23,4,2,2,4,12,1,0,0,2,3,0,0,2,3,5,7,9,8,9,33,0,0,0,0,0,0,0,2,1,3,10,2,2,5,3,12,38,162,41,74,315,123,19,51,27,220
3,2,1,3,9,32,9,2,1,2,2,2,37,3,1,3,17,6,14,8,12,44,14,2,0,3,1,6,7,0,9,14,30,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,10,10,0,20,6,13,6,12,37,5,11,5,7,28,1,0,0,0,1,2,2,1,1,6,2,6,3,8,19,0,0,0,2,2,0,4,1,1,6,12,3,6,2,4,15,69,98,138,35,340,27,101,58,91,277
1,1,0,3,5,82,20,,5,9,6,4,16,1,9,5,44,1,2,1,8,34,45,0,1,1,0,2,0,5,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,2,16,3,2,4,2,11,2,2,1,1,6,1,0,0,0,1,12,16,17,8,53,0,0,0,0,0,1,0,3,1,5,47,2,1,3,4,10,27,101,58,91,277,69,98,138,35,340
2,3,1,0,6,41,6,1,4,5,1,2,29,4,3,3,22,2,11,9,3,26,34,2,1,1,0,4,40,19,38,0,97,0,2,1,0,3,0,0,0,0,0,0,0,0,2,2,0,2,3,0,5,0,5,20,0,25,7,5,8,9,29,4,1,6,9,20,0,1,0,0,1,0,0,1,1,2,11,0,3,7,21,0,0,0,0,0,0,0,1,1,2,18,2,5,4,1,12,108,30,54,121,313,129,24,56,96,305
0,3,3,3,9,67,10,2,6,6,,6,31,6,3,5,32,1,8,2,12,46,41,0,0,0,0,0,0,0,0,0,0,1,2,1,0,4,0,0,0,2,2,0,0,0,0,0,0,0,4,3,7,0,0,25,20,45,7,8,7,9,31,3,3,5,7,18,0,0,1,1,2,0,1,0,0,1,8,8,7,14,37,0,0,1,0,1,2,1,0,4,7,30,3,4,2,8,17,129,24,56,96,305,108,30,54,121,313
1,3,2,2,8,50,18,3,1,7,2,2,41,4,1,5,32,,13,13,9,33,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,3,0,0,0,0,0,0,0,1,0,1,0,0,10,0,10,11,19,5,6,41,7,8,4,3,22,2,2,0,0,4,0,0,0,0,0,15,12,6,4,37,0,1,0,0,1,2,1,0,1,4,38,3,5,2,3,13,73,101,81,92,347,92,131,112,75,410
2,3,0,1,6,53,9,1,3,2,6,1,33,4,,1,21,4,12,5,11,33,31,1,1,1,0,3,15,5,2,0,22,2,2,0,0,4,0,0,0,0,0,1,0,1,1,3,0,0,1,0,1,0,0,10,0,10,7,10,7,9,33,5,6,6,8,25,0,0,0,0,0,2,2,0,0,4,5,13,7,9,34,0,0,0,0,0,1,0,2,1,4,3,4,3,3,2,12,92,131,112,75,410,73,101,81,92,347
0,4,2,1,7,59,,4,3,8,2,4,35,2,1,4,32,2,13,4,10,67,17,2,0,0,0,2,20,0,0,0,20,1,2,0,1,4,0,1,0,0,1,0,0,0,0,0,2,0,0,1,3,15,0,0,10,25,11,10,9,5,35,6,6,5,3,20,1,1,3,0,5,0,1,1,0,2,9,9,5,9,32,0,0,0,1,1,3,3,2,0,8,43,4,6,4,2,16,71,198,54,38,361,133,68,65,101,367
2,0,2,2,6,56,,2,3,2,1,3,32,2,1,5,19,5,9,3,15,33,39,4,1,0,1,6,43,5,0,15,63,0,1,1,0,2,0,0,0,0,0,0,1,0,0,1,2,1,1,0,4,15,0,10,0,25,8,11,6,7,32,4,10,5,3,22,0,1,1,0,2,1,1,3,0,5,8,17,10,9,44,0,0,1,0,1,1,3,0,1,5,14,3,3,2,3,11,133,68,65,101,367,71,198,54,38,361
2,2,1,4,9,51,12,1,7,8,4,7,55,1,1,2,31,,23,3,17,36,57,2,1,0,1,4,26,15,0,5,46,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,3,1,2,3,9,30,5,9,10,54,16,9,10,15,50,15,5,8,7,35,0,1,1,0,2,0,0,0,0,0,13,6,11,10,40,1,1,0,1,3,0,2,1,1,4,35,2,4,2,5,13,94,60,35,193,382,228,89,124,146,587
0,1,3,0,4,64,10,2,2,5,3,3,23,5,,1,25,2,6,5,8,21,57,0,1,1,0,2,0,12,15,0,27,0,1,1,0,2,0,1,0,0,1,0,0,0,1,1,0,1,1,1,3,0,10,5,5,20,4,5,4,7,20,4,5,3,5,17,0,0,0,0,0,0,1,1,0,2,12,9,3,17,41,0,0,0,0,0,0,0,0,3,3,41,0,2,3,3,8,228,89,124,146,587,94,60,35,193,382
0,0,0,0,0,11,,,,,,,,,,,,,,,,,7,33,40,35,34,142,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,2,5,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,4,0,0,0,0,0,2,5,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,197,201,178,761,0,0,0,0,0
3,5,2,5,15,87,9,1,10,8,11,2,64,10,11,7,52,4,18,9,26,64,70,2,5,1,3,11,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,1,1,2,33,40,35,34,142,0,0,0,0,0,18,21,11,14,64,14,12,8,8,42,0,0,0,0,0,2,1,1,0,4,11,11,13,13,48,0,0,0,2,2,3,4,4,1,12,34,7,10,6,6,29,0,0,0,0,0,185,197,201,178,761
0,3,2,1,6,55,7,3,2,6,7,3,34,3,7,4,28,2,12,4,12,33,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,3,0,0,1,4,25,0,0,6,31,10,10,9,5,34,9,5,6,3,23,1,0,0,0,1,0,1,0,1,2,9,2,11,8,30,0,0,1,1,2,4,2,2,1,9,34,6,5,4,4,19,37,50,44,133,264,135,63,206,46,450
2,4,4,1,11,50,7,4,,3,2,2,42,7,3,3,17,1,13,8,14,31,30,1,1,0,2,4,15,6,0,32,53,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,3,2,3,0,8,10,0,14,0,24,5,11,6,20,42,4,7,4,15,30,0,1,0,1,2,1,0,0,0,1,4,9,4,19,36,0,1,0,0,1,0,1,0,4,5,11,2,5,2,5,14,135,63,206,46,450,37,50,44,133,264
0,1,2,3,6,46,7,1,2,7,1,2,36,2,1,2,28,,11,8,13,28,49,1,0,2,0,3,5,0,15,0,20,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2,0,2,1,5,20,0,20,5,45,10,15,9,2,36,10,14,8,2,34,0,1,0,1,2,0,0,0,0,0,5,16,11,3,35,0,0,1,0,1,2,1,0,0,3,33,4,2,2,2,10,84,35,100,153,372,102,177,116,59,454
1,2,2,1,6,61,11,4,8,4,3,3,34,3,1,2,26,2,2,9,11,46,30,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0,1,3,0,4,0,5,32,0,37,8,2,5,19,34,4,1,2,11,18,0,0,0,0,0,0,1,0,1,2,9,8,6,20,43,0,1,1,0,2,1,0,0,5,6,22,2,3,4,6,15,102,177,116,59,454,84,35,100,153,372
1,2,1,3,7,51,4,1,,7,4,5,35,4,4,9,31,1,9,9,15,27,49,0,1,1,0,2,0,5,10,0,15,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,5,5,14,12,7,2,35,9,7,5,1,22,0,1,4,0,5,0,0,0,1,1,11,13,13,0,37,0,0,0,0,0,3,0,1,0,4,38,4,2,2,3,11,36,76,-19,246,339,147,139,170,11,467
1,3,4,1,9,52,6,3,2,4,,6,40,9,,,15,5,17,4,13,39,27,0,2,0,0,2,0,8,0,0,8,0,1,1,0,2,0,0,0,0,0,0,2,0,0,2,2,1,1,1,5,15,10,0,5,30,3,11,3,23,40,3,8,2,18,31,0,0,0,1,1,0,1,4,0,5,4,10,2,23,39,0,0,0,0,0,1,1,0,3,5,22,2,3,3,4,12,147,139,170,11,467,36,76,-19,246,339
0,3,1,0,4,57,4,3,1,7,2,,27,2,10,6,34,3,8,10,5,61,17,0,0,1,0,1,0,0,5,0,5,0,2,0,0,2,0,1,0,0,1,0,1,0,1,2,0,1,0,0,1,0,10,0,0,10,8,7,9,3,27,7,5,6,3,21,1,0,0,1,2,0,3,0,0,3,12,9,12,5,38,0,0,0,0,0,1,0,4,1,6,34,1,3,5,2,11,32,96,4,89,221,124,86,105,41,356
2,2,2,3,9,32,1,2,2,2,1,2,42,5,1,1,11,2,13,9,14,34,26,1,0,1,0,2,5,0,10,0,15,0,0,0,0,0,0,1,0,1,2,0,1,0,0,1,0,0,0,2,2,0,0,0,20,20,8,12,6,16,42,4,8,1,11,24,0,3,0,0,3,1,0,0,1,2,5,11,3,8,27,0,0,0,1,1,1,1,0,1,3,6,3,3,3,5,14,124,86,105,41,356,32,96,4,89,221
0,0,0,0,0,17,,,,,,,,,,,,,,,,,13,33,47,37,37,154,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,2,6,3,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,2,6,3,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,365,187,163,904,0,0,0,0,0
3,4,5,0,12,88,7,4,10,12,8,2,88,7,7,5,38,2,29,11,31,101,53,2,6,3,6,17,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,2,1,3,33,47,37,37,154,0,0,0,0,0,15,28,27,18,88,4,16,17,14,51,0,0,0,0,0,0,1,0,1,2,16,22,11,18,67,0,0,0,0,0,5,2,1,5,13,58,9,8,6,8,31,0,0,0,0,0,189,365,187,163,904
3,1,1,1,6,61,12,4,2,9,1,4,36,1,9,4,38,2,9,7,13,35,44,0,1,2,1,4,0,5,10,8,23,1,0,1,0,2,0,0,1,1,2,1,0,0,0,1,1,1,1,1,4,5,5,10,15,35,9,12,10,5,36,5,10,6,4,25,0,0,0,0,0,0,1,1,0,2,9,9,10,11,39,1,0,0,0,1,2,3,1,2,8,38,5,4,4,3,16,20,134,106,181,441,135,154,134,131,554
2,3,1,2,8,54,9,1,6,5,1,3,41,2,2,3,22,,11,5,17,23,28,0,0,2,1,3,0,0,18,15,33,0,0,1,0,1,1,0,0,0,1,0,0,1,1,2,0,0,0,3,3,0,0,0,15,15,4,11,6,20,41,0,6,6,12,24,0,1,1,0,2,0,0,0,0,0,4,13,7,20,44,0,1,0,1,2,0,3,1,2,6,32,2,6,2,4,14,135,154,134,131,554,20,134,106,181,441
0,0,0,0,0,15,,,,,,,,,,,,,,,,,11,33,36,35,36,140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,4,1,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,0,0,0,0,0,4,4,1,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,133,104,117,524,0,0,0,0,0
4,2,5,4,15,97,21,9,4,8,3,12,62,9,3,5,58,5,8,12,27,73,64,4,4,1,6,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,33,36,35,36,140,0,0,0,0,0,15,15,17,15,62,9,9,11,8,37,0,0,0,0,0,0,3,1,1,5,10,13,5,12,40,0,0,0,1,1,2,5,1,3,11,35,7,7,9,8,31,0,0,0,0,0,170,133,104,117,524
0,0,0,0,0,16,,,,,,,,,,,,,,,,,12,32,37,35,60,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,2,6,1,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,213,193,410,1032,0,0,0,0,0
3,4,3,6,16,102,15,7,8,15,5,8,79,6,8,10,54,3,28,7,28,70,89,2,6,1,7,16,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,32,37,35,60,164,0,0,0,0,0,13,16,17,33,79,9,9,11,20,49,0,0,0,0,0,1,1,1,0,3,16,14,13,29,72,0,1,2,1,4,0,3,2,5,10,91,3,9,7,10,29,0,0,0,0,0,216,213,193,410,1032
1,3,1,2,7,47,2,2,4,7,2,5,28,4,2,4,23,2,6,4,10,27,39,1,1,1,0,3,20,5,5,0,30,0,0,1,0,1,1,0,0,3,4,0,0,0,0,0,0,1,1,2,4,0,10,0,14,24,8,12,5,3,28,6,7,3,2,18,1,2,1,1,5,0,2,0,0,2,8,7,9,2,26,0,0,0,0,0,2,0,1,1,4,34,3,3,2,4,12,83,73,117,228,501,124,126,108,80,438
1,3,2,2,8,54,4,3,3,5,2,1,52,4,7,2,22,5,15,10,19,47,38,2,0,0,0,2,10,0,0,0,10,0,0,1,0,1,0,0,0,0,0,1,0,0,3,4,0,2,1,1,4,0,20,8,15,43,7,12,11,22,52,5,9,7,19,40,0,2,0,0,2,1,2,1,1,5,11,8,8,19,46,0,0,0,1,1,1,3,1,2,7,24,2,6,3,4,15,124,126,108,80,438,83,73,117,228,501
0,0,0,0,0,14,,,,,,,,,,,,,,,,,10,30,38,29,36,133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,4,2,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,4,0,0,0,0,0,4,4,2,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,152,182,176,703,0,0,0,0,0
2,4,4,4,14,85,28,8,5,7,9,5,63,6,6,1,49,4,17,10,21,88,22,4,4,2,4,14,0,0,0,0,0,1,1,1,1,4,0,0,0,0,0,1,0,0,0,1,30,38,29,36,133,0,0,0,0,0,11,22,16,14,63,9,12,10,8,39,0,0,0,0,0,1,2,1,0,4,15,10,12,11,48,0,0,1,0,1,1,3,2,1,7,27,3,7,6,6,22,0,0,0,0,0,193,152,182,176,703
0,2,1,1,4,45,13,3,4,5,7,1,43,3,2,4,29,,12,7,16,33,52,3,0,1,1,5,55,0,50,0,105,0,0,0,0,0,0,1,0,0,1,0,2,0,0,2,0,1,0,1,2,0,5,0,10,15,12,14,9,8,43,11,10,7,7,35,1,0,0,1,2,0,0,0,0,0,14,8,8,4,34,0,0,0,0,0,2,1,2,2,7,28,2,4,3,4,13,39,51,26,114,230,150,88,86,91,415
0,4,2,1,7,49,1,3,5,4,2,4,30,5,3,3,14,2,13,,8,43,16,0,0,2,1,3,0,0,11,15,26,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,1,0,0,0,1,15,0,0,0,15,6,10,7,7,30,3,4,4,2,13,0,0,0,0,0,1,0,0,1,2,8,5,6,15,34,0,0,1,0,1,2,0,1,0,3,22,3,4,3,1,11,150,88,86,91,415,39,51,26,114,230
0,3,0,2,5,46,3,3,1,6,4,3,39,2,2,2,25,3,13,9,13,44,30,0,0,2,1,3,0,0,20,0,20,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,0,1,4,15,0,0,10,25,9,15,4,11,39,7,9,4,7,27,1,0,1,0,2,1,1,0,1,3,10,5,12,7,34,0,1,0,0,1,2,2,0,1,5,25,2,5,0,3,10,43,112,155,153,463,165,64,166,118,513
3,2,0,0,5,58,4,1,3,5,2,,43,4,2,4,18,2,10,15,13,59,20,0,4,2,2,8,0,29,9,30,68,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,6,0,6,5,6,12,14,37,3,5,11,12,31,1,1,0,1,3,1,0,1,0,2,4,11,11,22,48,0,0,0,0,0,1,0,3,0,4,37,3,2,4,0,9,165,64,166,118,513,43,112,155,153,463
1,4,0,4,9,41,1,1,5,5,3,3,43,4,2,2,19,2,13,6,18,40,30,0,0,0,1,1,0,0,0,3,3,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,4,1,2,7,0,36,5,10,51,4,17,7,15,43,3,9,5,8,25,0,0,0,0,0,0,0,1,1,2,4,8,11,5,28,0,1,0,1,2,1,1,0,1,3,23,2,6,0,5,13,168,100,78,130,476,56,140,133,91,420
0,5,1,3,9,55,6,6,4,5,,2,48,4,,3,18,,17,6,14,59,31,0,0,1,0,1,0,0,15,0,15,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,2,1,6,20,0,15,5,40,14,15,7,12,48,12,8,6,10,36,0,0,1,1,2,0,0,0,0,0,14,12,6,14,46,0,1,0,0,1,4,1,2,2,9,20,5,6,3,4,18,56,140,133,91,420,168,100,78,130,476
1,2,1,2,6,45,18,5,1,4,8,,37,2,2,,28,2,19,5,7,48,27,1,0,0,0,1,8,0,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,1,0,2,4,10,0,0,15,25,6,9,3,19,37,5,7,2,12,26,0,1,1,1,3,0,1,1,0,2,6,9,5,9,29,0,1,0,0,1,0,2,0,2,4,31,2,4,1,4,11,103,106,78,74,361,110,137,54,160,461
1,1,2,2,6,75,16,,2,7,8,,23,4,11,,35,3,4,11,3,26,56,1,0,0,3,4,5,0,0,19,24,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,1,3,10,0,0,10,20,9,6,5,3,23,5,4,3,2,14,0,1,1,0,2,0,1,1,1,3,9,18,11,11,49,0,0,1,0,1,2,0,3,0,5,31,5,1,5,2,13,110,137,54,160,461,103,106,78,74,361
0,0,0,0,0,17,,,,,,,,,,,,,,,,,13,28,42,36,33,139,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,6,1,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,3,6,1,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,279,160,165,737,0,0,0,0,0
1,4,5,3,13,90,15,3,5,12,4,3,62,4,2,7,52,4,16,10,24,64,75,3,6,1,7,17,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,28,42,36,33,139,0,0,0,0,0,10,23,17,12,62,7,16,14,8,45,0,0,0,0,0,0,2,0,2,4,12,17,11,11,51,1,2,0,0,3,5,4,1,2,12,59,7,9,6,6,28,0,0,0,0,0,133,279,160,165,737
1,4,3,2,10,51,7,2,3,5,2,11,38,7,2,1,28,3,13,8,10,42,32,0,1,3,0,4,0,5,24,0,29,0,0,0,0,0,0,0,1,0,1,1,0,1,1,3,1,0,2,2,5,5,0,20,15,40,10,8,10,10,38,5,6,7,6,24,0,0,2,0,2,0,2,1,0,3,10,5,3,5,23,0,0,0,0,0,3,0,0,2,5,16,4,4,3,5,16,36,64,84,103,287,109,34,77,88,308
5,2,1,1,9,56,7,3,5,6,3,3,42,6,1,2,18,2,13,3,17,57,23,1,1,0,0,2,15,15,0,0,30,0,1,1,0,2,1,0,1,1,3,0,0,1,0,1,2,1,1,1,5,10,10,5,5,30,13,14,8,7,42,8,9,6,2,25,0,2,1,0,3,0,0,2,0,2,6,12,9,13,40,1,0,0,0,1,1,2,2,1,6,27,5,4,3,2,14,109,34,77,88,308,36,64,84,103,287
2,1,1,1,5,42,5,2,2,5,3,2,49,2,2,4,28,,11,13,18,31,46,0,1,0,1,2,0,10,0,41,51,0,1,2,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,15,15,15,15,9,10,49,9,9,6,10,34,0,0,0,2,2,0,0,0,0,0,11,8,6,9,34,1,0,0,0,1,1,3,2,3,9,27,4,5,3,5,17,16,75,47,109,247,134,118,87,142,481
2,1,2,0,5,48,4,5,2,5,,4,35,4,,3,17,2,13,2,11,33,34,2,2,0,1,5,20,23,0,0,43,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,2,4,0,0,0,15,15,3,11,7,14,35,1,5,5,10,21,0,0,0,0,0,0,0,0,2,2,5,10,7,16,38,0,0,0,0,0,0,2,1,2,5,20,2,4,3,3,12,134,118,87,142,481,16,75,47,109,247
2,3,0,3,8,47,7,5,5,6,2,6,37,5,,2,28,1,13,3,8,23,38,1,2,0,1,4,5,62,0,13,80,0,0,0,0,0,0,1,0,1,2,0,1,0,0,1,0,1,0,0,1,0,5,0,0,5,11,8,12,6,37,8,6,8,4,26,0,0,2,0,2,1,0,0,0,1,7,5,13,8,33,0,1,0,0,1,0,0,2,0,2,26,2,4,2,3,11,78,114,16,164,372,106,70,211,90,477
2,0,3,1,6,58,11,4,7,4,1,,38,4,1,2,22,2,9,7,11,41,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,2,0,1,1,2,4,0,10,0,10,20,6,9,5,18,38,3,7,3,11,24,1,0,0,0,1,0,0,2,0,2,6,13,3,20,42,0,0,0,0,0,0,0,1,3,4,23,2,1,4,4,11,106,70,211,90,477,78,114,16,164,372
0,1,1,0,2,48,4,3,6,8,1,2,46,1,1,4,21,2,11,16,8,39,52,3,0,1,0,4,22,0,16,0,38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,9,9,10,15,10,11,46,8,9,7,10,34,1,1,0,1,3,0,1,1,0,2,11,14,5,15,45,0,0,0,0,0,2,1,2,3,8,45,2,3,3,4,12,128,64,71,40,303,141,149,91,178,559
1,3,0,2,6,35,4,3,2,4,2,1,42,4,2,,9,3,13,6,16,45,16,1,2,0,3,6,0,12,0,20,32,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,0,5,0,0,5,12,12,9,9,42,8,9,6,5,28,0,1,1,0,2,1,1,0,1,3,12,8,8,5,33,0,0,0,0,0,0,1,1,0,2,17,1,3,2,2,8,141,149,91,178,559,128,64,71,40,303
2,3,1,4,10,38,3,4,1,5,2,4,38,4,1,2,17,3,9,9,14,41,20,0,1,2,0,3,0,17,25,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1,5,5,10,0,10,25,2,9,6,21,38,2,4,5,14,25,1,0,0,0,1,0,1,1,1,3,2,4,4,14,24,0,0,0,3,3,0,1,0,1,2,19,2,5,2,4,13,137,120,82,66,405,19,88,62,204,373
