fourth_down_attempts_q1,fourth_down_attempts_q2,fourth_down_attempts_q3,fourth_down_attempts_q4,game_id,num_of_,num_of_CENTER,num_of_DEEP LEFT,num_of_DEEP RIGHT,num_of_EXTRA POINT,num_of_FIELD GOAL,num_of_KICK OFF,num_of_LEFT END,num_of_LEFT GUARD,num_of_LEFT TACKLE,num_of_NO HUDDLE SHOTGUN,num_of_NO PLAY,num_of_PASS,num_of_PUNT,num_of_RIGHT END,num_of_RIGHT GUARD,num_of_RIGHT TACKLE,num_of_RUSH,num_of_SACK,num_of_SHORT LEFT,num_of_SHORT MIDDLE,num_of_SHORT RIGHT,num_of_SHOTGUN,num_of_UNDER CENTER,num_of_attempted_two_pt_conversions,num_of_completed_two_pt_conversions,num_of_defensive_penalties_q1,num_of_defensive_penalties_q2,num_of_defensive_penalties_q3,num_of_defensive_penalties_q4,num_of_defensive_penalty_yards_q1,num_of_defensive_penalty_yards_q2,num_of_defensive_penalty_yards_q3,num_of_defensive_penalty_yards_q4,num_of_fumbles_q1,num_of_fumbles_q2,num_of_fumbles_q3,num_of_fumbles_q4,num_of_interceptions_caught_q1,num_of_interceptions_caught_q2,num_of_interceptions_caught_q3,num_of_interceptions_caught_q4,num_of_interceptions_thrown_q1,num_of_interceptions_thrown_q2,num_of_interceptions_thrown_q3,num_of_interceptions_thrown_q4,num_of_offensive_penalties_q1,num_of_offensive_penalties_q2,num_of_offensive_penalties_q3,num_of_offensive_penalties_q4,num_of_offensive_penalty_yards_q1,num_of_offensive_penalty_yards_q2,num_of_offensive_penalty_yards_q3,num_of_offensive_penalty_yards_q4,num_of_passes_attempted_q1,num_of_passes_attempted_q2,num_of_passes_attempted_q3,num_of_passes_attempted_q4,num_of_passes_completed_q1,num_of_passes_completed_q2,num_of_passes_completed_q3,num_of_passes_completed_q4,num_of_sacks_q1,num_of_sacks_q2,num_of_sacks_q3,num_of_sacks_q4,num_of_times_sacked_q1,num_of_times_sacked_q2,num_of_times_sacked_q3,num_of_times_sacked_q4,number_of_first_downs_q1,number_of_first_downs_q2,number_of_first_downs_q3,number_of_first_downs_q4,number_of_successful_fourth_downs_q1,number_of_successful_fourth_downs_q2,number_of_successful_fourth_downs_q3,number_of_successful_fourth_downs_q4,number_of_successful_third_downs_q1,number_of_successful_third_downs_q2,number_of_successful_third_downs_q3,number_of_successful_third_downs_q4,points,third_down_attempts_q1,third_down_attempts_q2,third_down_attempts_q3,third_down_attempts_q4,yards_allowed_q1,yards_allowed_q2,yards_allowed_q3,yards_allowed_q4,yards_moved_q1,yards_moved_q2,yards_moved_q3,yards_moved_q4,fourth_down_attempts_total,num_of_defensive_penalties_total,num_of_defensive_penalty_yards_total,num_of_fumbles_total,num_of_interceptions_caught_total,num_of_interceptions_thrown_total,num_of_offensive_penalties_total,num_of_offensive_penalty_yards_total,num_of_passes_attempted_total,num_of_passes_completed_total,num_of_sacks_total,num_of_times_sacked_total,number_of_first_downs_total,number_of_successful_fourth_downs_total,number_of_successful_third_downs_total,third_down_attempts_total,yards_allowed_total,yards_moved_total
3,1,1,1,2018091611,56,11.0,4.0,6.0,2.0,2.0,5,1.0,4.0,2.0,8.0,,37,4.0,1.0,2.0,5.0,26,1.0,14.0,2.0,10,35,41,0,0,2,1,0,1,10,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,20,5,6,11,15,2,4,7,8,1,1,0,0,0,1,0,0,3,8,14,18,0,0,0,1,0,2,3,4,26,3,3,5,5,92,125,124,85,23,93,171,161,6,4,15,0,0,1,3,20,37,21,2,1,43,1,9,16,426,448
3,2,0,2,2018091611,45,12.0,1.0,4.0,2.0,2.0,5,2.0,1.0,9.0,,1.0,34,4.0,,1.0,4.0,29,2.0,11.0,2.0,15,21,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,7,7,9,9,6,6,0,1,0,0,1,1,0,0,6,9,9,5,0,0,0,0,0,0,2,1,19,3,3,2,3,23,93,171,161,92,125,124,85,7,0,0,1,1,0,0,0,34,30,1,2,29,0,3,11,448,426
1,3,2,2,2018091001,47,3.0,3.0,2.0,3.0,5.0,8,4.0,1.0,8.0,,1.0,35,2.0,3.0,2.0,5.0,26,1.0,10.0,6.0,11,19,47,0,0,2,2,1,3,20,5,10,25,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,10,0,5,7,8,15,3,1,6,8,1,0,1,0,0,1,0,0,6,5,10,12,0,0,0,0,0,0,1,3,27,1,2,3,5,128,138,17,199,58,40,158,120,8,8,60,1,3,0,1,10,35,18,2,1,33,0,4,11,482,376
1,3,2,1,2018091001,57,11.0,1.0,3.0,1.0,3.0,4,1.0,3.0,1.0,13.0,4.0,44,4.0,2.0,1.0,4.0,23,2.0,15.0,10.0,14,38,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,11,16,3,14,9,13,0,11,0,1,0,0,1,0,1,0,12,15,4,12,0,0,0,0,2,2,0,2,19,3,4,2,3,58,40,158,120,128,138,17,199,7,0,0,0,0,3,0,0,44,33,1,2,43,0,6,12,376,482
1,3,3,2,2018123015,73,10.0,,5.0,3.0,2.0,5,7.0,4.0,2.0,2.0,,21,8.0,2.0,5.0,3.0,33,7.0,3.0,2.0,11,42,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,0,0,6,4,6,5,4,3,2,4,0,3,1,2,1,3,2,1,9,10,7,11,0,0,0,0,4,0,0,1,39,5,3,4,3,40,65,34,60,100,37,97,86,9,0,0,1,0,1,1,10,21,13,6,7,37,0,5,15,199,320
3,2,4,1,2018123015,48,8.0,4.0,4.0,1.0,3.0,6,1.0,1.0,2.0,1.0,1.0,34,5.0,1.0,5.0,6.0,24,6.0,4.0,8.0,11,33,39,1,1,0,0,1,0,0,0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5,10,9,12,9,4,3,8,4,3,1,3,2,1,0,3,1,2,3,7,5,5,0,0,1,0,2,1,0,1,18,5,5,4,3,100,37,97,86,40,65,34,60,10,1,5,2,1,0,2,15,34,18,7,6,20,1,4,17,320,199
2,0,2,3,2018123008,45,2.0,4.0,7.0,4.0,1.0,6,2.0,2.0,5.0,13.0,3.0,49,3.0,2.0,4.0,2.0,19,4.0,11.0,9.0,17,39,34,1,1,0,0,1,1,0,0,1,5,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,20,0,20,8,18,10,13,3,12,8,6,1,0,0,0,1,1,2,0,5,12,6,10,0,0,1,1,2,6,1,2,36,4,6,4,3,96,74,109,164,58,141,88,152,7,2,6,1,1,0,4,40,49,29,1,4,33,2,11,17,443,439
0,2,2,3,2018123008,60,6.0,5.0,4.0,3.0,2.0,7,4.0,4.0,3.0,7.0,3.0,41,2.0,2.0,2.0,6.0,27,1.0,9.0,8.0,14,29,58,2,2,2,3,0,1,10,33,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,5,5,15,9,7,12,7,15,7,5,5,8,1,1,2,0,1,0,0,0,6,11,9,20,0,0,1,1,0,3,1,3,35,1,6,4,6,58,141,88,152,96,74,109,164,7,6,44,1,0,1,5,34,41,25,4,1,46,2,7,17,439,443
2,2,3,0,2018123007,52,1.0,1.0,2.0,2.0,,3,4.0,6.0,3.0,,2.0,23,5.0,2.0,3.0,4.0,23,2.0,7.0,2.0,11,24,43,0,0,1,2,0,1,39,35,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,0,0,10,6,4,8,5,5,2,4,4,1,0,0,1,0,2,0,0,6,8,7,11,0,0,0,0,0,2,1,1,14,1,4,4,1,122,121,75,43,65,30,95,100,7,4,79,0,0,1,2,15,23,15,2,2,32,0,4,10,361,290
0,2,2,3,2018123007,55,,2.0,2.0,4.0,2.0,6,3.0,11.0,8.0,2.0,1.0,33,3.0,,7.0,4.0,33,2.0,12.0,2.0,14,35,46,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,9,14,5,5,6,7,3,2,0,2,0,0,1,0,0,1,14,9,6,2,0,1,0,0,2,3,0,1,39,3,6,2,5,65,30,95,100,122,121,75,43,7,1,5,1,1,0,1,5,33,18,2,2,31,1,6,16,290,361
2,1,2,3,2018123006,37,4.0,1.0,4.0,,1.0,2,7.0,1.0,2.0,2.0,1.0,28,5.0,3.0,5.0,1.0,23,4.0,4.0,10.0,8,31,26,0,0,0,2,1,0,0,9,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5,10,0,6,7,9,6,1,6,6,3,0,0,0,1,0,1,2,1,5,4,5,1,0,0,0,0,1,1,2,0,9,3,3,5,3,103,131,64,118,55,70,105,13,8,3,15,3,0,0,2,15,28,16,1,4,15,0,4,14,416,243
1,1,2,2,2018123006,61,8.0,2.0,2.0,4.0,1.0,7,7.0,3.0,3.0,3.0,1.0,36,4.0,2.0,5.0,1.0,29,1.0,12.0,3.0,12,23,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,15,10,5,12,12,5,7,10,7,2,7,0,1,2,1,0,0,0,1,10,15,9,12,0,0,0,0,3,1,0,1,32,4,3,2,3,55,70,105,13,103,131,64,118,6,0,0,0,0,0,4,30,36,26,4,1,46,0,5,12,243,416
3,3,1,3,2018123005,44,,3.0,2.0,1.0,1.0,3,1.0,2.0,4.0,5.0,1.0,37,5.0,1.0,3.0,3.0,14,4.0,14.0,4.0,13,34,32,0,0,0,1,0,1,0,15,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,5,11,7,14,3,7,5,6,0,0,0,1,1,1,1,1,2,7,8,10,0,0,1,0,0,2,0,0,10,3,6,3,3,119,86,81,60,11,46,66,56,10,2,20,1,0,0,2,10,37,21,1,4,27,1,2,15,346,179
1,3,1,2,2018123005,55,10.0,3.0,3.0,2.0,1.0,5,7.0,5.0,1.0,,3.0,27,4.0,1.0,3.0,8.0,35,1.0,10.0,5.0,6,42,35,1,1,0,3,2,2,0,30,26,10,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,10,11,10,5,7,8,5,7,6,5,3,4,1,1,1,1,0,0,0,1,7,6,4,7,0,0,0,0,2,1,3,3,30,4,4,4,7,11,46,66,56,119,86,81,60,7,7,66,1,0,0,5,36,27,18,4,1,24,0,9,19,179,346
1,2,0,3,2018123014,76,13.0,4.0,4.0,6.0,2.0,8,5.0,1.0,8.0,4.0,1.0,30,3.0,4.0,1.0,6.0,38,,9.0,7.0,6,19,74,0,0,1,2,1,1,5,20,15,0,1,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,5,12,0,0,4,19,4,3,2,11,3,2,1,1,1,0,0,0,0,0,12,18,13,9,0,0,0,0,1,5,2,2,42,2,7,2,5,173,89,64,124,45,176,135,40,6,5,40,1,3,0,2,17,30,18,3,0,52,0,10,16,450,396
2,1,1,0,2018123014,38,7.0,1.0,2.0,3.0,1.0,6,5.0,,3.0,,,36,2.0,2.0,2.0,2.0,21,3.0,11.0,8.0,14,29,40,1,1,2,2,1,0,6,5,15,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,15,0,12,10,6,8,9,6,5,7,0,0,0,0,1,1,1,0,7,6,7,10,1,0,0,0,1,1,1,2,38,5,3,2,2,45,176,135,40,173,89,64,124,4,5,26,1,0,3,2,15,36,27,0,3,30,1,5,12,396,450
3,2,1,3,2018123013,54,14.0,4.0,4.0,,1.0,3,4.0,,,19.0,2.0,49,6.0,1.0,,6.0,25,1.0,14.0,12.0,14,27,45,1,1,2,1,1,3,15,10,0,19,0,2,2,0,2,0,0,0,0,1,0,1,1,3,2,1,10,20,15,0,10,18,8,13,4,13,7,8,0,0,0,2,0,1,0,0,3,18,4,11,0,0,0,1,1,3,0,1,23,5,5,2,3,93,36,71,139,42,236,93,91,9,7,44,4,2,2,7,45,49,32,2,1,36,1,5,15,339,462
2,1,2,1,2018123013,47,10.0,1.0,2.0,3.0,,4,1.0,2.0,4.0,,1.0,26,6.0,4.0,2.0,5.0,28,2.0,10.0,5.0,8,29,38,0,0,2,0,0,0,15,0,0,0,0,0,0,4,0,1,0,1,2,0,0,0,0,0,1,3,0,0,10,26,11,5,5,5,6,3,4,4,0,1,0,0,0,0,0,2,5,4,8,9,0,0,0,0,1,0,2,2,15,4,1,3,5,42,236,93,91,93,36,71,139,6,2,15,4,2,2,4,36,26,17,1,2,26,0,5,13,462,339
2,1,2,1,2018123012,53,8.0,,1.0,3.0,1.0,5,4.0,4.0,3.0,1.0,4.0,34,3.0,4.0,6.0,3.0,32,3.0,8.0,15.0,9,52,29,0,0,0,1,0,1,0,5,0,5,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,5,5,5,0,12,10,10,2,10,10,8,1,0,1,0,5,1,1,0,1,9,10,9,6,0,1,0,0,2,3,3,1,24,4,4,4,2,8,19,22,33,137,92,103,54,6,2,10,1,1,1,3,15,34,29,6,3,34,1,9,14,82,386
2,1,2,4,2018123012,35,4.0,,3.0,,,1,1.0,2.0,,2.0,1.0,27,5.0,1.0,3.0,,11,6.0,9.0,6.0,7,34,18,0,0,1,0,0,0,5,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,10,0,0,0,6,3,4,14,2,2,2,8,1,1,0,1,0,1,0,5,1,6,3,7,0,0,1,1,0,0,0,0,0,2,2,2,4,137,92,103,54,8,19,22,33,9,1,5,2,1,1,2,10,27,14,3,6,17,2,0,10,386,82
0,3,3,2,2018123011,61,11.0,2.0,3.0,4.0,2.0,7,2.0,4.0,4.0,2.0,2.0,38,5.0,4.0,5.0,3.0,33,1.0,15.0,6.0,11,50,41,0,0,0,3,1,0,0,21,5,0,0,1,0,0,0,0,0,2,0,1,0,0,1,2,5,1,5,15,45,5,10,16,9,3,8,11,5,3,0,0,0,0,0,0,0,1,11,12,9,7,0,1,0,0,3,0,1,1,51,3,3,4,4,15,82,81,131,139,159,151,54,8,4,26,1,2,1,9,70,38,27,0,1,39,1,5,14,309,503
2,2,3,1,2018123011,42,4.0,2.0,2.0,2.0,1.0,3,2.0,,2.0,2.0,1.0,32,7.0,,2.0,5.0,15,,9.0,6.0,11,27,32,0,0,1,0,2,1,0,0,18,10,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,6,0,0,0,47,5,11,3,13,2,8,1,11,0,0,0,1,0,0,0,0,2,12,7,9,0,0,0,0,0,0,0,3,11,2,3,2,5,139,159,151,54,15,82,81,131,8,4,28,0,1,2,7,47,32,22,1,0,30,0,3,12,503,309
2,3,1,1,2018123010,51,6.0,5.0,3.0,4.0,2.0,6,5.0,,3.0,,2.0,45,5.0,7.0,2.0,2.0,25,1.0,13.0,9.0,13,33,52,0,0,0,1,0,1,0,5,0,5,0,0,0,0,0,0,1,0,0,0,0,1,1,3,3,1,10,30,20,15,7,12,16,10,4,8,11,10,0,2,0,1,0,1,0,0,3,8,16,12,0,0,0,0,0,0,3,2,34,2,3,4,4,136,131,61,95,48,127,170,181,7,2,10,0,1,1,8,75,45,33,3,1,39,0,5,13,423,526
1,3,1,1,2018123010,56,7.0,1.0,4.0,2.0,2.0,7,2.0,3.0,2.0,6.0,,35,4.0,1.0,3.0,2.0,20,3.0,11.0,7.0,7,31,43,2,2,0,0,2,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,10,0,0,0,11,12,4,8,8,7,2,6,0,1,0,0,0,2,0,1,10,14,4,18,0,0,0,0,3,1,0,0,32,4,4,1,2,48,127,170,181,136,131,61,95,6,2,20,0,1,1,1,10,35,23,1,3,46,0,4,11,526,423
3,3,2,3,2018123009,49,7.0,2.0,3.0,1.0,3.0,4,1.0,4.0,,12.0,2.0,46,5.0,,4.0,2.0,18,1.0,12.0,14.0,14,49,23,0,0,0,0,1,1,0,0,5,5,0,1,0,0,0,0,0,0,0,1,0,0,3,1,2,2,20,15,10,15,7,15,7,17,6,10,5,12,1,0,3,1,0,1,0,0,4,10,8,15,0,1,0,1,1,1,0,3,22,4,4,2,6,35,65,32,57,49,148,95,129,11,2,10,1,0,1,8,60,46,33,5,1,37,2,5,16,189,421
3,1,4,2,2018123009,39,8.0,3.0,2.0,1.0,2.0,4,2.0,2.0,2.0,3.0,2.0,26,7.0,,3.0,,17,5.0,4.0,10.0,7,35,19,0,0,1,0,2,0,10,0,20,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2,2,1,5,30,15,5,6,6,8,6,2,5,5,1,0,1,0,0,1,0,3,1,3,7,2,2,0,0,0,0,2,1,0,0,7,4,2,5,3,49,148,95,129,35,65,32,57,10,3,30,2,1,0,6,55,26,13,1,5,14,0,3,14,421,189
4,2,2,4,2018123003,70,7.0,1.0,3.0,2.0,3.0,5,7.0,3.0,1.0,,1.0,37,7.0,3.0,7.0,4.0,32,6.0,10.0,6.0,17,70,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5,0,10,0,9,8,8,12,7,5,7,7,0,1,0,2,2,1,2,1,8,15,7,12,0,0,0,1,1,1,3,2,29,4,3,5,6,11,26,39,43,91,73,75,119,12,0,0,0,1,0,2,15,37,26,3,6,42,1,7,18,119,358
3,3,2,2,2018123003,34,5.0,2.0,2.0,,1.0,2,1.0,2.0,1.0,,3.0,28,9.0,,3.0,,12,3.0,7.0,7.0,8,39,13,0,0,1,2,0,2,27,15,0,11,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,10,5,0,5,6,8,9,3,4,4,5,2,1,2,1,0,1,0,2,2,1,2,3,0,0,0,0,0,1,1,1,3,3,4,4,3,91,73,75,119,11,26,39,43,10,5,53,1,0,1,3,15,28,16,6,3,8,0,3,14,358,119
2,1,2,1,2018123002,57,14.0,2.0,,4.0,1.0,6,4.0,4.0,5.0,4.0,1.0,33,4.0,3.0,2.0,6.0,38,1.0,12.0,8.0,11,37,44,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,9,10,0,0,13,9,6,5,7,7,3,4,1,0,1,1,0,0,1,0,9,14,4,7,0,1,0,0,3,3,0,1,37,5,4,3,3,13,54,65,43,97,167,51,92,6,1,15,0,1,0,2,19,33,21,3,1,34,1,7,15,175,407
3,3,3,2,2018123002,37,1.0,4.0,3.0,,,1,3.0,,1.0,6.0,1.0,39,8.0,3.0,,1.0,9,3.0,9.0,13.0,8,38,20,0,0,0,0,1,2,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,5,0,0,5,11,14,9,3,5,8,4,0,0,1,0,1,0,1,1,2,9,4,4,0,0,0,1,0,3,2,0,0,3,5,5,3,97,167,51,92,13,54,65,43,11,3,30,0,0,1,2,8,39,20,1,3,19,1,5,16,407,175
0,3,2,2,2018123001,66,11.0,2.0,1.0,6.0,1.0,7,2.0,3.0,1.0,,1.0,28,3.0,1.0,7.0,1.0,26,1.0,12.0,3.0,10,18,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,2,1,0,0,20,4,0,9,5,10,4,7,3,5,4,0,2,1,1,1,0,0,0,14,9,13,13,0,0,1,0,3,0,2,0,48,4,3,4,1,58,58,45,65,125,66,110,121,7,0,0,0,2,1,4,24,28,19,4,1,49,1,5,12,226,422
0,3,2,2,2018123001,42,11.0,1.0,3.0,2.0,1.0,4,,3.0,3.0,5.0,1.0,32,5.0,1.0,2.0,,20,4.0,11.0,4.0,13,40,23,0,0,1,0,1,2,0,0,0,30,0,1,1,1,0,1,0,0,2,0,0,0,0,1,1,0,0,5,0,0,5,10,9,8,4,7,4,6,1,0,0,0,0,2,1,1,5,8,5,4,0,0,0,0,1,1,0,0,11,2,6,2,3,125,66,110,121,58,58,45,65,7,4,30,3,1,2,2,5,32,21,1,4,22,0,2,13,422,226
1,2,1,2,2018123000,31,,4.0,8.0,3.0,2.0,5,1.0,4.0,2.0,8.0,1.0,43,4.0,,7.0,1.0,15,1.0,9.0,5.0,13,40,19,0,0,1,2,0,0,5,25,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,5,0,0,4,14,7,18,3,7,6,9,0,2,1,0,0,0,0,1,5,4,6,10,0,0,0,0,1,1,1,1,24,2,4,2,3,179,111,127,88,110,111,100,102,6,3,30,0,0,3,1,5,43,25,3,1,25,0,4,11,505,423
2,2,3,2,2018123000,85,6.0,,2.0,2.0,4.0,7,,5.0,5.0,2.0,4.0,26,4.0,,25.0,2.0,43,3.0,5.0,9.0,8,73,25,0,0,1,1,0,1,5,5,0,5,0,1,0,1,1,1,0,1,0,0,0,0,1,2,3,1,5,15,25,5,10,7,6,3,5,5,3,2,0,0,0,1,0,2,1,0,12,16,9,10,1,0,0,0,1,1,1,1,38,4,3,4,4,110,111,100,102,179,111,127,88,9,3,15,2,3,0,7,50,26,15,1,3,47,1,4,15,423,505
2,1,1,3,2018122314,39,3.0,3.0,3.0,2.0,3.0,7,1.0,,,7.0,3.0,40,3.0,1.0,,,5,1.0,7.0,11.0,12,41,25,1,1,1,2,1,2,26,18,15,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,10,0,5,8,5,9,18,2,4,6,11,1,0,1,1,1,0,0,0,2,7,8,12,0,0,0,1,1,0,1,1,31,4,2,2,4,114,64,156,151,25,71,83,141,7,6,61,3,0,0,3,15,40,23,3,1,29,1,3,12,485,320
1,2,2,1,2018122314,80,13.0,5.0,8.0,5.0,3.0,7,5.0,3.0,3.0,2.0,2.0,34,3.0,3.0,5.0,3.0,35,3.0,6.0,3.0,11,49,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,5,0,15,0,7,7,10,10,3,3,7,6,1,0,0,0,1,0,1,1,11,12,12,18,0,0,0,0,4,0,2,1,38,6,3,4,4,25,71,83,141,114,64,156,151,6,0,0,1,0,0,4,20,34,19,1,3,53,0,7,17,320,485
2,2,0,2,2018122313,36,,4.0,9.0,2.0,2.0,6,1.0,5.0,,,1.0,53,3.0,1.0,7.0,1.0,15,3.0,15.0,4.0,20,66,19,1,1,2,2,0,2,43,22,0,4,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5,5,13,14,14,12,10,6,10,8,0,0,2,0,0,2,0,1,5,8,14,5,0,0,0,1,1,3,1,0,28,4,6,1,3,103,114,81,119,110,77,160,86,6,6,69,3,1,0,2,10,53,34,2,3,32,1,5,14,417,433
1,2,1,3,2018122313,52,,3.0,5.0,4.0,2.0,6,,3.0,3.0,2.0,1.0,44,4.0,1.0,11.0,1.0,19,2.0,15.0,4.0,14,48,37,0,0,1,1,0,2,6,20,0,20,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,3,15,5,0,25,6,13,8,17,4,9,6,10,0,2,0,1,0,0,2,0,11,14,9,11,0,0,0,0,0,2,3,1,31,1,3,4,4,110,77,160,86,103,114,81,119,7,4,46,1,0,1,5,45,44,29,3,2,45,0,6,12,433,417
1,3,2,1,2018122310,42,5.0,5.0,4.0,4.0,1.0,6,6.0,,,6.0,3.0,42,5.0,1.0,1.0,,13,4.0,18.0,4.0,11,47,26,0,0,0,2,1,2,0,6,5,20,0,0,0,2,0,0,1,0,0,0,0,0,1,1,1,2,5,5,5,15,7,8,7,20,6,4,6,14,0,1,0,0,1,0,0,3,4,10,5,12,0,0,0,0,1,0,0,2,30,3,2,2,4,77,162,168,141,75,64,71,172,7,5,31,2,1,0,5,30,42,30,1,4,31,0,3,11,548,382
1,3,2,1,2018122310,58,10.0,3.0,1.0,3.0,2.0,6,6.0,1.0,2.0,1.0,2.0,54,2.0,4.0,,2.0,25,1.0,17.0,2.0,27,69,34,1,1,0,3,0,2,0,40,0,20,0,1,1,1,0,0,0,0,0,0,1,0,0,4,1,1,0,30,10,5,9,21,10,14,7,15,8,8,1,0,0,3,0,1,0,0,8,16,9,16,1,2,1,0,3,3,0,3,38,4,7,2,5,75,64,71,172,77,162,168,141,7,5,60,3,0,1,6,45,54,38,4,1,49,4,9,18,382,548
1,1,2,3,2018122309,48,5.0,4.0,5.0,3.0,3.0,8,3.0,,4.0,3.0,3.0,62,3.0,,,5.0,17,4.0,17.0,10.0,22,65,36,2,2,1,2,0,1,5,15,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,15,26,0,5,16,13,21,3,12,10,10,1,0,0,1,1,2,0,1,3,13,7,15,0,0,0,2,0,3,1,1,56,1,6,4,5,123,76,113,79,33,179,112,175,7,4,35,0,0,1,5,41,55,35,2,4,38,2,5,16,391,499
1,2,0,5,2018122309,64,6.0,3.0,4.0,5.0,2.0,9,6.0,3.0,1.0,2.0,2.0,36,4.0,4.0,,2.0,22,2.0,12.0,5.0,12,28,60,0,0,1,3,0,4,10,18,0,44,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,2,0,25,10,10,10,7,8,11,8,4,8,5,1,2,0,1,1,0,0,1,13,14,12,13,0,1,0,1,2,0,1,0,32,3,2,1,5,33,179,112,175,123,76,113,79,8,8,72,1,1,0,6,45,36,25,4,2,52,2,3,11,499,391
4,2,2,2,2018122308,33,4.0,8.0,4.0,,3.0,4,,3.0,2.0,7.0,,42,6.0,3.0,3.0,1.0,16,1.0,11.0,6.0,12,35,23,1,1,0,0,1,0,0,0,9,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,10,0,10,8,8,9,17,3,5,4,10,0,1,0,0,0,0,0,1,1,3,7,8,0,0,0,0,0,1,0,1,12,4,3,2,3,101,117,146,48,27,67,94,110,10,1,9,1,2,2,2,20,42,22,1,1,19,0,2,12,412,298
1,2,2,4,2018122308,76,10.0,,1.0,3.0,1.0,5,6.0,5.0,7.0,,1.0,26,6.0,6.0,5.0,7.0,46,1.0,8.0,9.0,8,21,71,0,0,1,0,1,0,9,0,17,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,2,0,5,0,18,0,7,6,8,5,3,5,5,2,0,0,0,1,0,1,0,0,12,10,9,9,0,0,1,0,1,1,1,0,24,2,3,3,4,27,67,94,110,101,117,146,48,9,2,26,1,2,2,3,23,26,15,1,1,40,1,3,12,298,412
3,4,2,4,2018122307,57,4.0,5.0,3.0,,3.0,4,3.0,,5.0,8.0,2.0,48,6.0,3.0,,8.0,23,3.0,18.0,9.0,13,41,44,0,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,5,6,15,8,16,3,21,5,8,1,10,1,1,0,0,0,0,1,2,7,12,3,11,0,0,0,1,2,1,0,1,9,5,6,2,6,4,181,111,65,90,59,19,74,13,2,14,0,0,0,5,26,48,24,2,3,33,1,4,19,361,242
2,2,2,3,2018122307,50,4.0,2.0,3.0,3.0,2.0,5,8.0,,10.0,,2.0,29,6.0,4.0,,4.0,30,2.0,11.0,2.0,9,21,49,0,0,0,3,0,1,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,1,30,15,10,3,11,9,6,1,9,7,4,0,0,1,2,1,1,0,0,1,9,7,6,0,0,0,0,0,2,1,1,33,3,3,3,4,90,59,19,74,4,181,111,65,9,4,17,0,0,0,8,56,29,21,3,2,23,0,4,13,242,361
