fourth_down_attempts_q1,fourth_down_attempts_q2,fourth_down_attempts_q3,fourth_down_attempts_q4,num_of_,num_of_(4:03) (NO,num_of_(55-A.BROOKS) [53-NBOWMAN],num_of_(6:33) 11-ASMITH,num_of_(6:41) (SHOTGUN),num_of_(94-C.LIUGET) [99-JBOSA],num_of_(:15) (SHOTGUN),num_of_(SHOTGUN) 10-THILL,num_of_BACK TO,num_of_CENTER,num_of_CLOCK STOP,num_of_DEEP LEFT,num_of_DEEP MIDDLE,num_of_DEEP RIGHT,num_of_EXCEPTION,num_of_EXTRA POINT,num_of_FIELD GOAL,num_of_FUMBLES,num_of_INTENDED FOR,num_of_INTERCEPTED BY,num_of_KESSLER THROUGH,num_of_KICK OFF,num_of_LEFT END,num_of_LEFT GUARD,num_of_LEFT TACKLE,num_of_LEFT TO,num_of_MIDDLE TO,num_of_MIDDLE [55-FCLARK],num_of_MIDDLE [56-SEBUKAM],num_of_MIDDLE. PENALTY,num_of_NO HUDDLE,num_of_NO HUDDLE SHOTGUN,num_of_NO PLAY,num_of_NOT LISTED,num_of_PASS,"num_of_PASS RULING,",num_of_PENALTY,num_of_PUNT,num_of_QB KNEEL,num_of_RIGHT (58-JHICKS),num_of_RIGHT END,num_of_RIGHT GUARD,num_of_RIGHT TACKLE,num_of_RIGHT TO,num_of_RIGHT. PENALTY,"num_of_RULING, AND",num_of_RUSH,num_of_SACK,num_of_SCRAMBLE,num_of_SHORT LEFT,num_of_SHORT MIDDLE,num_of_SHORT RIGHT,num_of_SHOTGUN,num_of_TIMEOUT,num_of_TWO-POINT CONVERSION,num_of_UNDER CENTER,num_of_WILDCAT,num_of_YARDS &,num_of_[33-E.GAINES]. LA-33-EGAINES,num_of_[57-N.SPENCE]. PENALTY,num_of_[58-H.LANDRY III],num_of_attempted_two_pt_conversions,num_of_completed_two_pt_conversions,num_of_defensive_penalties_q1,num_of_defensive_penalties_q2,num_of_defensive_penalties_q3,num_of_defensive_penalties_q4,num_of_defensive_penalty_yards_q1,num_of_defensive_penalty_yards_q2,num_of_defensive_penalty_yards_q3,num_of_defensive_penalty_yards_q4,num_of_fumbles_q1,num_of_fumbles_q2,num_of_fumbles_q3,num_of_fumbles_q4,num_of_interceptions_caught_q1,num_of_interceptions_caught_q2,num_of_interceptions_caught_q3,num_of_interceptions_caught_q4,num_of_interceptions_thrown_q1,num_of_interceptions_thrown_q2,num_of_interceptions_thrown_q3,num_of_interceptions_thrown_q4,num_of_offensive_penalties_q1,num_of_offensive_penalties_q2,num_of_offensive_penalties_q3,num_of_offensive_penalties_q4,num_of_offensive_penalty_yards_q1,num_of_offensive_penalty_yards_q2,num_of_offensive_penalty_yards_q3,num_of_offensive_penalty_yards_q4,num_of_passes_attempted_q1,num_of_passes_attempted_q2,num_of_passes_attempted_q3,num_of_passes_attempted_q4,num_of_passes_completed_q1,num_of_passes_completed_q2,num_of_passes_completed_q3,num_of_passes_completed_q4,num_of_sacks_q1,num_of_sacks_q2,num_of_sacks_q3,num_of_sacks_q4,num_of_times_sacked_q1,num_of_times_sacked_q2,num_of_times_sacked_q3,num_of_times_sacked_q4,number_of_first_downs_q1,number_of_first_downs_q2,number_of_first_downs_q3,number_of_first_downs_q4,number_of_successful_fourth_downs_q1,number_of_successful_fourth_downs_q2,number_of_successful_fourth_downs_q3,number_of_successful_fourth_downs_q4,number_of_successful_third_downs_q1,number_of_successful_third_downs_q2,number_of_successful_third_downs_q3,number_of_successful_third_downs_q4,points,third_down_attempts_q1,third_down_attempts_q2,third_down_attempts_q3,third_down_attempts_q4,yards_allowed_q1,yards_allowed_q2,yards_allowed_q3,yards_allowed_q4,yards_moved_q1,yards_moved_q2,yards_moved_q3,yards_moved_q4
1,2,1,4,74,,,,,,,,,2,,2,4,2,,2,5,,,,,8,6,4,2,,,,,,5,34,5,,37,,,3,1,,4,4,3,,,,25,4,2,7,14,8,24,12,,36,,,,,,0,0,1,0,1,3,10,0,21,15,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,5,10,10,10,6,7,16,8,4,4,12,3,1,0,0,0,2,1,0,1,12,10,10,14,0,0,0,0,1,1,1,1,35,3,3,4,7,48,143,47,185,114,86,142,67
0,0,0,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,16,,,,,,0,0,37,42,30,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,2,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,175,202,139,311,0,0,0,0
5,3,4,3,103,,,,,,,,,11,2,5,5,10,,6,4,2,,,,12,5,7,4,,,,,,,5,6,,89,,,10,1,,4,6,10,,,,47,6,7,22,23,24,130,,,43,,,,,,0,0,2,7,1,7,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,37,42,30,50,0,0,0,0,18,24,18,19,8,15,10,16,0,0,0,0,1,2,1,1,10,15,8,23,1,0,0,0,3,3,1,3,66,8,9,8,5,0,0,0,0,175,202,139,311
0,0,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,21,,,,,,0,0,29,33,27,45,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,5,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,138,111,99,249,0,0,0,0
1,5,2,3,90,,,,,,,,,,,6,,2,,4,3,,,,,9,4,13,9,,,,,,3,8,5,,57,,,6,3,,1,11,8,,,,46,8,6,17,14,18,79,,,48,,,,,,0,0,5,7,3,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,29,33,27,45,0,0,0,0,19,13,8,17,12,10,5,13,0,0,0,0,1,3,4,0,11,5,9,18,0,0,0,0,4,3,2,6,37,7,8,7,10,0,0,0,0,138,111,99,249
0,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,11,,,,,,0,0,29,48,34,31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,137,189,155,117,0,0,0,0
1,9,5,3,86,,,,,,,,,27,,11,5,8,,3,5,,,,,9,9,,,,,,,,,2,7,,73,,,10,2,,5,,1,,,,42,4,3,17,5,27,83,,1,61,,,,,,1,1,2,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29,48,34,31,0,0,0,0,16,31,15,11,12,13,11,6,0,0,0,0,1,0,3,0,11,11,11,11,0,2,0,1,3,2,0,1,36,7,11,4,6,0,0,0,0,137,189,155,117
2,0,1,2,41,,,,,,,,,8,,8,2,3,,4,2,,,,,7,2,,2,,,,,,,10,,,40,,,3,2,,1,1,8,,,,22,1,,11,3,13,34,,,32,,,,,,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,11,5,6,9,7,5,0,1,1,1,0,0,0,1,6,11,10,5,0,0,0,0,2,3,3,2,34,4,3,4,4,55,152,149,113,83,93,170,63
3,0,2,2,48,,,,,,,,,6,,5,2,3,,3,2,,,,,5,,1,1,,,,,,,9,3,,57,,,4,,,2,1,,,,,11,3,2,17,12,18,47,8,,39,,,,,,0,0,1,1,0,1,5,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,2,0,5,15,10,0,9,15,16,17,6,13,11,13,0,0,0,1,0,1,1,1,4,17,15,15,0,0,0,1,0,4,0,2,24,4,5,3,4,83,93,170,63,55,152,149,113
0,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,11,,,,,,0,0,35,38,31,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,2,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,175,191,150,167,0,0,0,0
5,3,4,2,79,,,,,,,,,7,,,,5,,2,3,1,,,,7,4,6,6,,,,,,13,25,1,,77,,,11,1,,6,8,5,,,,42,5,5,19,21,32,49,,1,55,,,,,,1,1,2,5,1,7,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,35,38,31,37,0,0,0,0,16,25,15,21,10,18,9,16,0,0,0,0,1,1,1,2,8,14,10,15,0,0,0,0,2,5,2,4,31,8,10,6,8,0,0,0,0,175,191,150,167
0,2,0,0,44,,,,,,,,,2,,3,2,3,,3,1,,,,,5,1,7,1,,,,,,,3,1,,46,,,1,,,2,10,3,,,,26,2,5,15,11,12,61,,,24,,,,,,0,0,1,0,0,2,7,0,0,19,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,15,5,10,0,9,11,15,11,7,7,9,6,0,0,1,0,1,1,0,0,8,6,15,9,0,0,0,0,0,3,3,0,24,0,5,3,2,53,132,46,153,94,117,153,95
2,2,1,4,55,,,,,,,,,3,,3,,2,,3,1,,,,,6,3,6,1,,,,,,,1,2,,42,,,4,1,,1,2,3,,,,19,1,2,12,5,20,35,8,1,52,,,,,,1,1,2,0,2,1,0,0,20,5,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,3,0,5,0,15,8,11,7,16,6,10,4,8,1,1,0,0,0,0,1,0,6,16,4,20,0,1,0,1,2,0,1,1,36,4,1,3,4,94,117,153,95,53,132,46,153
0,1,2,3,44,,,,,,,,,2,,4,2,,,3,2,,,,,6,5,4,7,,,,,,2,4,,,30,,,4,,,2,5,2,,,,27,1,1,11,6,7,19,,,44,,,,,,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,10,7,8,5,7,2,6,2,0,1,0,0,0,1,0,8,6,6,10,0,0,0,0,0,2,0,1,33,0,3,2,4,99,88,81,78,90,79,72,130
1,1,2,1,58,,,,,,,,,9,,2,2,4,,1,3,,,,,5,,6,3,,,,,,3,3,3,,36,,,2,,,,3,,,,,21,3,5,12,4,12,46,7,1,33,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,5,0,15,5,7,11,10,8,7,7,5,5,0,0,1,0,2,0,1,0,7,12,9,13,0,0,0,0,2,1,2,0,18,3,4,5,1,90,79,72,130,99,88,81,78
1,1,2,4,54,,,,,,,,,6,,3,,2,,3,3,,,,,6,4,8,6,,,,,,2,,2,,41,,,5,,,,1,7,1,,,32,2,1,13,4,18,40,,,46,,,,,,0,0,1,0,0,1,15,0,0,14,0,0,1,0,0,1,0,1,0,0,1,0,0,2,0,1,0,15,0,5,11,11,8,11,8,9,5,7,1,1,1,2,0,0,1,1,9,10,4,8,0,0,0,0,2,3,1,2,26,3,4,3,5,15,67,37,52,159,124,39,61
2,1,4,2,51,,,,,,,,,2,,2,2,2,,1,,,,,,2,,1,3,,,,,,,2,2,,22,,,7,1,,3,2,2,,,,13,5,3,10,1,5,31,10,,30,,,,,,0,0,1,3,1,2,15,19,15,30,0,0,0,1,0,0,1,0,0,1,0,1,2,1,2,0,10,11,15,0,5,9,2,6,3,6,1,3,0,0,1,1,1,1,1,2,6,7,3,11,0,0,0,0,0,2,0,1,7,4,3,3,3,159,124,39,61,15,67,37,52
1,3,1,0,38,,,,,,,,,6,,2,1,3,,2,1,,,,,3,1,3,,,,,,,,9,2,,28,,,4,3,,2,2,6,,,,20,2,,8,4,10,28,,,24,,,,,,0,0,0,1,1,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,5,0,9,5,12,6,5,4,5,4,5,1,1,0,0,1,1,0,0,8,3,6,4,0,0,0,0,1,1,1,2,17,2,4,2,4,94,114,160,79,69,73,66,59
1,2,1,1,56,,,,,,,,,9,,2,1,2,,1,3,,,,,5,3,5,5,,,,,,,,,,42,,,2,,,,4,5,,,,31,2,,19,7,11,31,5,,58,,,,,,0,0,1,1,2,0,15,5,24,0,2,1,0,1,0,0,0,1,0,0,0,0,0,1,3,0,0,10,30,0,5,14,12,11,5,9,9,9,1,1,0,0,1,1,0,0,7,14,10,12,0,0,0,0,3,2,2,4,16,4,5,3,5,69,73,66,59,94,114,160,79
0,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,8,,,,,,0,0,32,33,37,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,227,116,256,115,0,0,0,0
3,4,0,2,76,,,,,,,,,16,,2,2,4,,6,2,,,,,10,4,6,8,,,,,,2,13,2,,67,,,2,4,,4,1,5,,,,44,4,2,21,12,26,72,,,52,,,,,,0,0,3,4,2,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,32,33,37,32,0,0,0,0,18,13,21,15,15,10,17,8,0,0,0,0,1,1,0,2,12,12,21,11,0,1,0,0,0,1,6,4,54,5,6,6,8,0,0,0,0,227,116,256,115
3,1,0,3,30,,,,,,,,,4,1,2,4,1,,1,,,,,,2,,4,3,,,,,,2,10,1,,38,,,3,1,,2,,2,,,,15,2,4,13,8,10,37,,,16,,,,,,0,0,0,1,1,1,0,13,15,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,5,8,6,19,3,6,3,10,0,0,1,1,1,0,0,1,1,5,4,9,0,0,0,1,1,1,3,1,13,3,3,3,5,87,121,122,90,39,73,60,143
2,2,1,2,55,,,,,,,,,4,,3,2,2,,3,2,,,,,6,4,1,2,,,,,,,2,,,36,,,2,,,5,5,4,,,,25,2,3,10,8,11,33,5,,48,,,,,,0,0,1,1,0,2,0,5,0,21,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,10,0,0,15,9,13,12,2,7,12,7,2,1,0,0,1,0,0,1,1,8,14,12,8,1,1,1,0,1,1,5,0,27,3,3,6,3,39,73,60,143,87,121,122,90
1,3,1,2,59,,,,,,,,,11,,2,1,1,,5,1,,,,,7,4,3,3,,,,,,,,3,,22,,,3,2,,3,7,4,,,,35,,3,4,6,8,23,,,54,,,,,,0,0,0,1,2,0,0,5,11,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,1,0,5,5,10,7,6,7,2,4,6,4,2,0,1,0,1,0,0,0,0,9,12,6,8,0,2,0,0,3,0,3,1,38,4,2,4,2,13,57,161,89,119,89,67,87
2,1,2,3,36,,,,,,,,,7,,4,1,5,,,1,,,,,1,4,,1,,,,,,1,5,,,39,,,4,,,2,1,1,,,,16,2,,15,5,9,33,5,,27,,,,,,0,0,0,1,1,1,0,2,10,5,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,2,0,0,2,14,5,8,16,10,3,4,9,7,0,0,0,0,0,1,0,1,5,8,6,7,1,0,0,1,0,0,1,1,3,2,2,3,5,119,89,67,87,13,57,161,89
1,2,0,2,41,,,,,,,,,2,,4,1,4,,3,,,,,,6,8,2,2,,,,,,,3,,,29,,,2,,,8,1,2,,,,25,2,2,7,3,10,29,,1,37,,,,,,1,1,2,2,0,0,5,5,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,1,0,15,0,5,9,9,1,10,7,6,1,8,0,0,1,1,0,1,0,1,10,12,3,8,1,2,0,0,1,0,0,1,29,2,3,0,3,88,107,113,103,138,175,38,103
1,1,1,1,56,,,,,,,,,8,,3,1,5,,3,2,,,,,7,,3,,,,,,,,,2,,39,,,2,2,,3,1,3,,,,18,2,3,9,11,10,52,7,1,35,,,,,,1,1,1,1,0,0,1,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,10,0,10,0,8,15,11,5,6,10,8,4,0,1,0,1,0,0,1,1,9,14,13,11,0,0,0,0,1,3,4,2,33,3,4,6,3,138,175,38,103,88,107,113,103
2,0,1,3,57,,,,,,,,,10,,4,,5,,5,2,,,,,7,5,5,4,,,,,,,9,3,,33,,,4,,,5,2,1,,,,32,2,1,9,3,12,51,,,25,,,,,,0,0,0,2,1,0,0,5,10,0,0,0,1,0,0,0,1,0,0,0,1,0,5,1,0,2,29,10,0,5,10,13,9,1,6,9,6,1,3,0,2,1,1,0,1,0,8,14,10,3,0,0,0,0,1,2,3,2,38,3,3,4,4,4,117,89,44,92,184,126,42
4,1,1,1,55,,,,,,,,,5,,,1,2,,2,1,,,,,3,2,4,4,,,,,,5,11,2,,37,,,3,,,,1,4,,,,20,6,2,12,13,9,33,9,,35,,,,,,0,0,0,4,0,1,0,30,0,2,1,0,1,0,0,0,1,0,0,0,1,0,1,0,2,0,15,0,10,0,6,14,11,6,4,8,6,5,1,0,1,0,3,0,2,1,6,14,12,6,1,0,0,0,0,2,2,1,19,4,3,5,2,92,184,126,42,4,117,89,44
1,3,3,1,47,,,,,,,,,11,,,1,5,,1,1,1,,,,4,6,2,2,,,,,,1,10,1,,40,,,4,,,1,3,2,,,,27,4,3,8,12,14,44,,1,27,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,10,5,12,7,16,4,9,3,10,0,1,2,0,2,0,1,1,6,8,3,13,0,0,0,0,1,2,1,2,22,4,4,4,4,86,192,51,73,56,98,37,151
0,1,3,1,58,,,,,,,,,2,,2,2,3,,4,,,,,,5,9,1,2,,,,,,5,7,1,,24,,,5,,,6,1,4,,,,25,3,2,7,3,7,19,6,,42,,,,,,0,0,1,0,1,1,5,0,5,13,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,5,25,0,0,2,10,8,4,1,9,5,4,2,0,1,1,0,1,2,0,8,18,5,10,0,0,0,0,3,1,0,0,28,4,2,3,1,56,98,37,151,86,192,51,73
0,0,0,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,16,,,,,,0,0,32,40,35,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,0,0,0,3,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,53,271,189,180,0,0,0,0
6,2,4,5,108,,,,,,,,,7,2,5,2,4,,6,3,,,,,10,5,4,6,,,,,,3,4,5,,83,,,15,,,10,11,15,,,,58,9,,21,28,23,69,,,97,,,,,,0,0,3,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,35,40,0,0,0,0,14,27,12,20,10,22,8,13,0,0,0,0,3,2,1,2,4,21,15,12,0,0,2,1,1,4,2,1,51,7,6,6,7,0,0,0,0,53,271,189,180
0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,10,,,,,,0,0,31,43,35,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,2,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,88,308,98,209,0,0,0,0
8,4,6,6,86,,,,,,,,,16,,7,,8,,2,2,1,,,,8,3,1,7,,,,,,3,6,2,,75,,,18,3,,4,4,6,,,,41,7,,27,10,23,71,,2,64,,,,,,2,2,2,4,2,6,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,31,43,35,38,0,0,0,0,15,24,18,18,8,17,9,13,0,0,0,0,1,2,2,2,7,18,8,14,0,0,0,1,3,1,1,3,33,8,5,7,8,0,0,0,0,88,308,98,209
2,2,0,0,44,,,,,,,,,3,,5,1,4,,2,2,,,,,5,4,3,5,,,,,,1,,2,,50,,,2,3,,6,4,1,,,,26,2,,15,11,14,42,,,47,,,,,,0,0,0,3,1,1,0,59,0,15,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,10,0,10,12,17,7,14,9,11,4,10,0,1,0,0,0,1,1,0,9,11,5,10,0,0,0,0,1,4,3,6,20,4,7,3,7,56,20,150,33,88,155,60,145
2,2,1,3,59,,,,,,,,,3,,2,2,1,,1,4,,,,,4,5,6,4,,,,,,,6,1,,25,,,4,,,3,2,2,,,,25,1,4,7,3,10,41,8,,26,,,,,,0,0,1,2,0,0,5,7,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,4,0,0,10,35,4,8,8,5,3,2,7,3,0,1,1,0,0,1,0,0,6,10,10,6,0,0,1,0,1,0,1,1,16,3,2,2,5,88,155,60,145,56,20,150,33
1,2,2,2,34,,,,,,,,,4,,1,2,8,,4,1,,,,,6,1,3,1,,,,,,,7,2,,50,,,6,,,1,3,2,,,,15,,,17,10,12,38,,,33,,,,,,0,0,0,4,1,1,0,40,16,5,0,1,0,1,0,0,1,0,0,2,0,0,0,2,1,2,0,10,0,10,11,10,8,21,7,8,5,14,0,1,0,0,0,0,0,0,9,10,6,10,0,0,0,0,0,2,1,3,31,2,2,2,5,134,100,162,100,137,173,43,141
1,5,1,2,55,,,,,,,,,4,,6,2,1,,3,5,,,,,7,4,3,1,,,,,,1,8,2,,64,,,4,,,1,,1,,,,14,1,4,25,7,23,58,7,,40,,,,,,0,0,1,1,2,0,0,5,10,0,0,1,0,0,0,2,0,0,0,0,1,0,1,2,1,2,5,15,0,20,13,22,16,13,10,14,13,9,0,0,0,0,0,1,0,0,12,12,13,12,0,0,0,0,1,2,4,2,29,3,7,5,6,137,173,43,141,134,100,162,100
2,1,2,3,34,,,,,,,,,5,,6,1,6,,3,1,,,,,4,2,4,,,,,,,4,9,2,,55,,,6,1,,1,2,2,,,,16,1,,13,12,17,47,,,22,,,,,,0,0,0,1,0,2,0,3,0,24,0,0,0,1,0,0,0,0,0,2,0,1,3,4,0,1,25,15,0,5,12,13,9,21,6,6,6,13,1,0,0,0,0,0,0,1,4,9,4,12,0,0,0,1,0,1,1,1,21,2,4,3,4,145,143,91,66,92,146,80,136
1,4,2,3,81,,,,,,,,,5,,4,3,1,,4,3,,,,,8,2,4,9,,,,,,,1,1,,36,,,7,1,,1,8,7,,,,36,1,3,7,5,16,60,9,,43,,,,,,0,0,0,0,1,0,0,0,15,0,0,1,0,0,0,2,0,1,0,0,0,0,0,3,0,1,0,20,0,0,12,13,5,6,7,7,4,3,0,0,0,1,1,0,0,0,16,12,9,9,0,0,0,0,5,2,3,2,37,6,5,5,5,92,146,80,136,145,143,91,66
3,2,3,3,43,,,,,,,,,11,,7,1,2,,2,2,,,,,6,2,,4,,,,,,2,9,,,63,,,4,,,1,,3,,,,21,3,3,21,12,20,50,,2,40,,,,,,2,2,0,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,5,10,12,9,9,33,7,9,4,21,0,0,0,1,1,1,0,1,6,9,6,18,1,0,1,0,1,3,0,1,39,4,5,2,5,59,173,173,38,101,102,79,207
0,1,2,2,63,,,,,,,,,8,1,,1,1,,5,3,1,,,,8,6,,2,,,,,,1,,1,,25,,,2,1,,5,,4,,,,25,1,1,12,8,3,25,7,,53,,,,,,0,0,1,0,1,3,15,0,15,34,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,10,5,3,9,8,5,3,7,5,3,1,1,0,1,0,0,0,1,9,20,10,7,0,0,0,0,1,0,1,1,35,1,1,3,4,101,102,79,207,59,173,173,38
0,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,9,,,,,,0,0,36,43,33,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,208,229,190,120,0,0,0,0
2,5,4,7,103,,,,,,,,,,1,3,3,3,,3,3,1,,,,10,7,4,12,,,,,,11,21,10,,75,,,10,,,7,13,12,,,,55,4,5,18,8,40,84,,1,49,,,,,,1,1,2,6,1,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,36,43,33,39,0,0,0,0,18,24,13,20,12,17,10,12,0,0,0,0,0,0,1,3,18,16,13,9,1,0,0,0,3,4,2,1,44,5,10,6,8,0,0,0,0,208,229,190,120
3,1,1,4,43,,,,,,,,,9,,4,3,3,,1,3,,,,,5,2,3,6,,,,,,2,26,1,,56,,,4,,,2,1,1,,,,24,3,2,18,11,17,51,,,14,,,,,,0,0,0,0,1,2,0,0,5,31,0,2,0,2,0,0,1,0,0,0,0,0,3,1,0,3,20,10,0,15,13,16,11,16,7,11,4,10,1,1,0,0,0,1,0,2,6,9,6,8,0,0,0,1,1,3,3,1,22,4,5,4,5,51,-2,135,75,90,124,65,118
2,3,2,1,55,,,,,,,,,5,,2,,6,,2,3,,,,,6,1,1,2,,,,,,,5,2,,35,,,5,3,,1,4,3,,,,17,2,1,14,3,10,41,7,,32,,,,,,0,0,0,2,0,1,0,5,0,5,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,12,4,0,6,7,5,14,9,5,1,8,5,0,1,0,2,1,1,0,0,5,6,9,15,0,0,0,0,1,0,2,1,17,3,4,4,3,90,124,65,118,51,-2,135,75
2,2,2,3,43,,,,,,,,,3,,3,1,1,,2,2,,,,,5,3,6,2,,,,,,2,3,2,,33,,,5,2,,4,2,2,,,,22,3,,9,9,10,31,,,34,,,,,,0,0,0,0,2,1,0,0,10,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,5,0,5,5,13,6,9,3,10,5,5,1,1,0,0,1,1,0,1,4,11,4,5,0,1,0,0,1,3,0,3,14,3,5,2,5,115,30,88,75,41,142,58,68
0,2,1,2,46,,,,,,,,,8,,2,3,4,,1,,,,,,2,5,1,3,,,,,,,5,2,,32,,,3,1,,1,2,,,,,20,2,1,8,5,10,29,7,,37,,,,,,0,0,1,0,0,1,5,0,0,5,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,5,0,0,0,7,5,10,10,7,3,8,4,1,1,0,1,1,1,0,0,10,5,9,9,0,0,0,0,1,1,2,0,13,2,3,3,3,41,142,58,68,115,30,88,75
0,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,8,,,,,,0,0,36,38,38,44,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,140,163,199,205,0,0,0,0
6,5,3,6,75,,,,,,,,,10,,4,4,7,,4,3,,,,,8,6,3,4,,,,,,3,18,,,92,,,12,2,,6,3,5,,,,37,7,2,27,14,36,86,,,45,,,,,,0,0,3,5,1,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,36,38,38,44,0,0,0,0,19,19,18,36,10,13,11,23,0,0,0,0,0,4,2,1,7,13,16,14,0,0,0,4,1,2,2,3,39,8,6,6,10,0,0,0,0,140,163,199,205
